ID,TargetD,GiftCnt36,GiftCntAll,GiftCntCard36,GiftCntCardAll,GiftAvgLast,GiftAvg36,GiftAvgAll,GiftTimeLast,GiftTimeFirst,PromCnt12,PromCnt36,PromCntAll,PromCntCard12,PromCntCard36,PromCntCardAll,DemMedHomeValue,DemPctVeterans,DemMedIncome
00027329,$15.00,2,5,0,2,$15.00,$12.50,$15.00,19,100,13,30,55,6,6,24,"$68,400",32,"$52,074"
00027137,$10.00,8,49,7,23,$10.00,$10.75,$9.92,23,105,15,34,76,5,16,28,"$99,100",29,$0
00025591,$13.00,5,7,4,4,$8.00,$7.00,$6.43,17,29,13,25,25,6,12,10,$0,32,$0
00025641,$10.00,5,10,5,8,$12.00,$10.60,$9.40,21,57,14,32,46,6,16,19,"$68,500",21,"$37,373"
00025635,$11.00,5,5,3,3,$10.00,$7.20,$7.20,19,33,13,28,27,6,13,11,"$55,300",29,"$37,373"
00027846,$200.00,1,3,1,2,$25.00,$25.00,$23.33,17,47,13,32,38,6,15,15,"$114,900",38,$0
00027597,$9.00,5,15,1,8,$10.00,$8.60,$5.80,15,93,13,33,59,5,14,23,"$99,100",29,"$75,867"
00027624,$8.00,8,13,6,9,$3.00,$9.13,$7.77,15,53,16,37,49,6,17,18,"$99,100",29,"$75,867"
00027714,$9.00,3,12,2,7,$10.00,$8.00,$6.83,15,81,13,31,57,5,13,21,"$145,800",37,"$57,467"
00027736,$8.00,6,7,3,3,$10.00,$7.67,$7.29,16,29,16,29,27,6,12,10,"$124,500",36,"$75,004"
00027798,$10.00,2,14,2,7,$16.00,$15.00,$11.21,17,113,14,33,72,6,15,28,"$93,500",31,"$61,470"
00025918,$20.00,5,6,2,3,$20.00,$10.20,$9.00,15,41,8,24,25,4,12,11,"$115,500",26,"$88,954"
00186388,$10.00,4,6,2,4,$3.00,$7.25,$5.83,9,41,17,29,29,7,12,11,"$87,900",37,"$77,439"
00026009,$15.00,2,4,1,2,$15.00,$12.00,$8.00,16,53,13,32,36,6,14,14,"$89,900",23,$0
00026045,$14.00,3,3,1,1,$15.00,$9.67,$9.67,17,27,12,25,22,6,12,10,"$58,300",13,"$56,510"
00000987,$3.00,9,21,6,10,$4.00,$3.33,$3.76,7,82,28,45,83,12,20,31,"$214,000",38,"$100,300"
00027987,$15.00,6,6,3,3,$12.00,$11.00,$11.00,15,32,13,32,30,6,15,13,"$100,300",29,"$72,766"
00026271,$16.00,1,15,0,4,$10.00,$15.00,$10.13,18,124,12,32,72,5,5,30,"$87,800",45,"$50,948"
00026254,$10.00,4,4,2,2,$10.00,$6.25,$6.25,19,27,14,27,25,6,12,10,"$99,800",46,"$50,948"
00185760,$10.00,1,24,1,9,$10.00,$15.00,$6.92,6,112,21,40,84,8,18,32,"$65,900",21,$0
00026289,$10.00,8,29,6,20,$11.00,$9.75,$8.93,22,126,14,36,81,6,17,36,"$117,300",36,"$57,919"
00026378,$100.00,1,1,1,1,$50.00,$50.00,$50.00,24,24,11,22,20,6,11,9,"$115,300",23,$0
00026406,$10.00,1,19,1,13,$14.00,$14.00,$8.42,21,129,12,29,79,5,12,30,"$109,800",35,"$75,823"
00026410,$28.00,3,3,2,2,$25.00,$20.33,$20.33,21,32,13,29,28,6,13,11,"$82,100",24,"$58,698"
00026858,$15.00,3,9,1,6,$15.00,$12.33,$11.33,16,119,13,33,64,5,14,29,"$87,100",27,"$61,496"
00026946,$30.00,1,1,1,1,$23.00,$23.00,$23.00,20,20,10,17,15,4,7,6,"$167,200",0,"$105,806"
00025560,$14.00,6,17,2,9,$14.00,$15.00,$11.06,18,89,15,35,64,6,17,26,"$80,200",29,"$50,836"
00025558,$15.00,2,6,1,3,$20.00,$17.50,$10.50,18,79,15,35,52,6,15,20,"$89,900",32,"$50,836"
00026579,$10.00,8,28,6,13,$10.00,$10.13,$7.79,23,68,13,34,60,6,17,23,"$85,800",49,"$57,487"
00026665,$30.00,4,16,4,8,$25.00,$11.25,$7.38,21,113,9,20,46,5,14,22,"$67,000",36,$0
00026645,$15.00,5,8,2,4,$10.00,$7.80,$7.38,17,43,13,34,37,6,16,16,"$68,100",31,"$49,277"
00026669,$1.00,3,6,2,3,$4.00,$6.67,$5.83,16,21,14,21,21,6,10,9,"$47,700",27,$0
00026766,$9.00,2,22,1,9,$5.00,$6.00,$5.14,19,107,11,31,73,6,16,31,"$70,600",42,"$50,673"
00027010,$16.00,1,24,1,13,$12.00,$12.00,$10.38,17,120,15,32,80,5,13,30,"$95,200",20,"$61,232"
00027108,$15.00,3,20,1,9,$11.00,$9.67,$7.35,16,121,14,34,76,5,14,30,"$65,600",29,"$67,245"
00027387,$10.00,3,8,3,5,$15.00,$14.00,$12.63,22,68,12,34,50,6,17,21,"$120,500",42,"$75,693"
00027419,$20.00,2,2,2,2,$20.00,$15.00,$15.00,23,29,10,23,22,4,10,9,"$44,200",28,"$40,529"
00027535,$11.00,5,15,4,9,$11.00,$8.20,$8.07,23,80,11,31,58,5,15,22,"$65,700",25,"$54,943"
00027566,$30.00,1,2,1,1,$20.00,$20.00,$15.00,16,31,11,24,22,5,10,9,"$60,100",0,$0
00027928,$12.00,3,15,1,6,$15.00,$13.33,$13.00,17,92,15,37,71,6,17,27,"$102,500",40,"$47,599"
00185972,$10.00,3,33,0,12,$10.00,$8.67,$7.18,9,130,21,43,89,7,7,37,"$70,800",0,"$60,862"
00027854,$5.00,4,16,3,10,$7.00,$8.25,$5.56,19,123,13,32,63,6,14,28,"$67,900",48,$0
00027890,$10.00,2,12,0,5,$10.00,$10.00,$7.83,18,81,13,33,62,6,6,22,"$92,900",29,"$70,488"
00027921,$14.00,3,4,1,1,$15.00,$11.67,$11.25,18,40,12,32,33,6,15,14,"$106,700",40,"$84,144"
00027933,$10.00,3,20,2,13,$19.00,$13.67,$12.20,17,130,14,32,79,6,15,31,"$106,700",40,$0
00027944,$33.00,1,7,1,4,$10.00,$25.00,$13.86,18,105,13,31,58,6,14,24,"$68,700",31,$0
00028040,$11.00,3,11,1,6,$12.00,$10.67,$7.55,21,57,14,34,48,6,16,20,"$86,600",34,"$59,522"
00028061,$5.00,9,33,5,18,$5.00,$5.00,$5.48,15,128,12,31,79,5,15,32,"$94,800",40,"$59,522"
00028082,$20.00,1,1,1,1,$15.00,$15.00,$15.00,20,20,10,17,15,4,7,6,"$106,300",35,$0
00025760,$20.00,1,2,0,0,$20.00,$20.00,$20.00,18,20,13,21,18,6,6,8,"$55,400",30,$0
00028339,$11.00,6,10,4,6,$12.00,$12.33,$11.10,18,45,13,33,40,6,17,17,"$215,200",25,$0
00028337,$20.00,2,3,1,1,$20.00,$14.50,$11.33,20,40,12,30,31,6,14,13,"$86,000",26,"$75,247"
00028381,$15.00,7,8,4,4,$15.00,$8.14,$7.88,15,29,13,26,26,6,12,10,"$160,200",38,$0
00028406,$19.00,2,6,2,3,$19.00,$18.00,$12.00,16,90,14,31,51,6,14,21,"$422,000",40,"$174,957"
00028514,$21.00,2,9,0,4,$15.00,$12.50,$7.33,25,81,6,20,46,2,2,15,"$215,900",46,"$101,983"
00187191,$25.00,1,1,1,1,$15.00,$15.00,$15.00,17,17,5,7,6,1,2,2,"$263,900",28,$0
00028718,$20.00,1,1,1,1,$20.00,$20.00,$20.00,21,21,8,15,15,3,6,6,"$51,200",13,"$29,184"
00032040,$20.00,2,6,1,3,$15.00,$12.50,$9.33,18,79,14,32,48,6,14,19,"$39,700",27,"$34,337"
00028786,$10.00,13,27,9,12,$10.00,$8.08,$7.44,17,51,14,32,45,6,17,20,"$40,600",26,$0
00028796,$10.00,2,17,1,12,$10.00,$10.00,$8.29,16,127,13,32,79,5,13,30,"$44,800",21,"$30,619"
00028874,$21.00,1,2,1,1,$20.00,$15.00,$17.50,19,24,13,24,22,6,11,9,"$92,800",27,"$37,701"
00028960,$10.00,3,3,2,2,$10.00,$10.00,$10.00,16,23,13,21,18,6,10,8,"$71,700",29,"$54,888"
00029047,$10.00,1,3,1,2,$15.00,$20.00,$15.00,18,40,12,29,32,6,13,12,"$82,500",27,"$51,528"
00029105,$11.00,3,27,1,8,$11.00,$10.00,$6.30,18,124,12,29,73,5,13,29,"$71,000",31,"$37,561"
00029130,$10.00,4,5,2,2,$6.00,$10.50,$9.60,15,33,13,30,29,6,14,12,"$66,400",25,"$47,000"
00028890,$15.00,5,10,2,4,$20.00,$12.00,$8.00,20,44,13,33,40,6,17,17,"$55,300",25,$0
00028621,$25.00,5,6,1,2,$25.00,$14.80,$14.00,17,39,13,34,38,6,17,17,"$55,000",34,"$27,443"
00029342,$10.00,3,7,2,3,$6.00,$7.67,$7.29,15,40,12,32,34,6,16,15,"$61,800",0,$0
00029345,$17.00,2,12,1,6,$12.00,$11.00,$7.25,18,101,13,33,61,6,15,25,"$61,800",0,"$52,424"
00029348,$5.00,4,18,3,13,$3.00,$5.00,$5.06,20,125,9,26,64,4,11,26,"$59,800",26,"$46,250"
00029373,$20.00,4,18,3,9,$20.00,$18.25,$14.89,17,93,14,36,75,6,17,27,"$86,000",37,"$62,307"
00029401,$15.00,1,3,0,0,$15.00,$15.00,$10.33,19,44,10,27,31,4,4,12,"$47,100",28,"$45,285"
00000341,$25.00,4,27,1,5,$15.00,$14.00,$11.00,7,86,26,46,106,9,18,37,"$51,700",27,$0
00029501,$21.00,4,14,2,9,$15.00,$14.75,$17.43,18,123,14,34,77,6,16,31,"$51,000",30,"$40,005"
00029526,$10.00,3,4,2,3,$10.00,$8.67,$7.25,19,41,13,29,30,6,13,12,"$43,100",25,$0
00029610,$5.00,5,39,3,19,$5.00,$5.00,$4.92,16,126,11,31,81,5,15,32,"$38,700",37,"$35,321"
00029724,$5.00,6,18,2,12,$5.00,$4.17,$5.61,15,129,12,30,69,5,14,29,"$52,900",34,"$42,483"
00029785,$15.00,1,2,0,1,$15.00,$15.00,$12.50,19,38,10,25,25,4,4,10,"$50,500",37,"$34,244"
00029777,$10.00,3,3,2,2,$10.00,$10.67,$10.67,19,24,12,22,21,6,11,9,"$72,400",40,"$34,244"
00029868,$25.00,1,1,0,0,$20.00,$20.00,$20.00,16,16,11,16,13,5,5,6,"$80,300",39,"$61,802"
00030029,$14.00,3,27,1,11,$15.00,$14.00,$7.70,17,128,13,33,80,6,16,32,"$64,600",55,"$39,625"
00030047,$10.00,4,19,2,14,$10.00,$10.00,$7.05,16,117,14,35,80,6,16,33,"$43,600",30,$0
00030068,$12.00,3,13,1,7,$13.00,$11.67,$7.15,21,128,12,28,62,6,13,27,"$57,300",27,$0
00030104,$15.00,3,12,2,9,$10.00,$10.00,$8.83,22,129,12,31,67,6,16,31,"$36,400",26,"$36,591"
00030185,$30.00,2,3,0,0,$15.00,$12.50,$10.00,26,39,10,29,30,4,4,12,"$74,800",48,"$46,174"
00012626,$9.00,4,5,4,4,$9.00,$7.75,$8.20,17,24,21,31,39,6,12,10,"$53,300",25,$0
00030433,$15.00,3,16,3,10,$15.00,$17.67,$17.19,16,124,14,35,80,6,17,33,"$82,100",38,"$70,174"
00030450,$50.00,2,5,2,4,$50.00,$50.00,$31.00,17,77,15,33,50,6,15,20,"$115,600",32,"$70,174"
00030640,$15.00,4,6,3,4,$15.00,$13.00,$10.33,21,65,12,28,44,6,14,17,"$62,900",38,"$40,035"
00030629,$17.00,2,2,2,2,$15.00,$10.00,$10.00,24,29,9,21,20,4,9,8,"$68,000",40,"$40,035"
00030745,$25.00,3,4,1,1,$15.00,$13.33,$12.50,21,32,13,28,32,6,14,12,"$71,700",21,"$50,041"
00030934,$15.00,2,6,0,1,$15.00,$15.00,$12.50,18,88,11,28,51,5,5,20,"$31,600",28,"$37,018"
00030976,$16.00,3,15,1,9,$17.00,$15.67,$11.00,17,111,14,33,66,6,15,29,"$68,300",34,"$44,341"
00030988,$10.00,2,3,0,0,$15.00,$12.50,$10.00,17,42,10,28,29,4,4,11,"$71,700",34,$0
00031094,$5.00,5,15,1,7,$5.00,$6.60,$6.67,18,123,13,32,54,6,15,24,"$40,500",29,"$30,123"
00031183,$18.00,3,10,2,3,$15.00,$13.67,$9.60,16,80,13,32,55,5,13,21,"$62,100",20,"$34,794"
00031400,$10.00,4,4,3,3,$6.00,$6.50,$6.50,15,29,14,25,26,5,10,9,"$65,000",0,$0
00031461,$26.00,8,17,5,11,$50.00,$19.75,$17.53,18,88,15,35,67,6,17,25,"$75,200",32,"$63,159"
00033284,$20.00,5,10,4,5,$50.00,$25.00,$22.50,19,41,13,32,39,6,16,15,"$69,600",41,"$48,490"
00031746,$6.00,5,9,1,2,$5.00,$9.00,$8.33,25,45,12,34,41,5,16,16,"$57,600",30,"$62,576"
00031735,$19.00,2,2,2,2,$17.00,$11.00,$11.00,21,29,10,22,22,4,9,8,"$88,100",41,"$62,576"
00031778,$25.00,2,9,0,3,$12.00,$12.00,$20.11,19,93,11,30,60,4,4,21,"$98,600",43,"$50,000"
00031879,$13.00,5,13,4,8,$6.00,$10.60,$8.92,15,73,14,35,57,6,16,22,"$79,000",46,"$50,055"
00032096,$16.00,2,2,2,2,$16.00,$13.00,$13.00,24,29,10,23,22,4,10,9,"$35,100",30,"$30,758"
00032198,$9.00,4,4,3,3,$10.00,$7.50,$7.50,17,29,14,25,24,6,12,10,"$114,600",58,"$43,156"
00032288,$10.00,3,5,1,2,$15.00,$10.67,$8.00,16,44,13,31,34,6,13,13,"$87,500",45,"$46,736"
00032350,$20.00,2,12,0,7,$19.00,$18.00,$13.00,18,103,14,32,65,6,6,26,"$91,300",51,$0
00188170,$50.00,2,14,2,10,$10.00,$12.50,$22.79,21,112,7,15,41,2,6,19,"$109,800",0,$0
00032359,$3.00,11,61,8,28,$3.00,$3.45,$4.28,16,130,12,32,84,5,15,32,"$92,200",51,"$45,366"
00032485,$37.00,3,12,0,6,$25.00,$21.67,$11.67,15,104,13,34,69,6,6,28,"$66,300",40,"$42,391"
00032538,$6.00,8,13,7,9,$7.00,$6.00,$5.31,20,44,11,31,37,6,17,17,"$75,200",33,"$49,601"
00032527,$3.00,9,9,6,6,$3.00,$3.44,$3.44,16,35,13,31,31,6,16,14,"$78,600",32,$0
00011494,$5.00,6,25,4,15,$5.00,$10.83,$8.40,15,77,15,23,52,2,6,14,"$122,900",28,$0
00032552,$20.00,3,10,2,4,$14.00,$14.33,$7.50,25,86,12,33,54,6,16,22,"$122,900",28,"$49,601"
00032709,$15.00,0,8,0,1,$15.00,$0.00,$13.25,18,62,13,13,52,6,6,21,"$55,600",33,"$45,725"
00033295,$11.00,6,11,1,4,$11.00,$7.17,$5.91,20,73,13,32,54,6,15,20,"$32,800",0,"$45,725"
00032807,$5.00,4,9,2,4,$5.00,$6.25,$5.44,16,57,14,32,46,6,13,16,"$70,000",47,"$44,152"
00032857,$17.00,2,8,2,5,$15.00,$13.50,$9.63,16,105,14,28,55,6,11,22,"$54,000",38,"$40,504"
00032950,$5.00,10,42,7,24,$5.00,$5.20,$5.29,22,130,10,30,79,5,16,33,"$46,500",37,"$45,084"
00032972,$12.00,6,10,4,5,$10.00,$13.33,$10.40,18,52,13,31,37,6,15,15,"$81,400",30,"$48,581"
00014370,$5.00,1,48,0,11,$0.00,$5.00,$4.50,18,144,31,51,113,5,5,28,"$63,700",50,"$48,581"
00033069,$20.00,2,2,0,0,$20.00,$13.00,$13.00,18,32,10,23,21,4,4,8,"$60,000",39,"$42,535"
00031887,$4.00,3,9,2,6,$5.00,$4.33,$10.67,18,105,13,26,50,6,12,22,"$67,700",36,$0
00033355,$15.00,4,13,1,4,$15.00,$15.00,$12.92,15,105,14,36,66,6,17,25,"$70,000",32,$0
00188666,$25.00,4,9,3,7,$25.00,$20.25,$14.78,18,81,6,14,30,2,6,14,"$71,000",27,$0
00033383,$11.00,3,3,2,2,$7.00,$7.33,$7.33,18,24,13,24,22,6,11,9,"$147,300",37,"$66,839"
00033420,$25.00,6,41,2,18,$25.00,$20.83,$12.22,18,128,11,33,81,5,16,32,"$70,200",26,"$66,839"
00033460,$25.00,3,3,2,2,$32.00,$15.67,$15.67,24,33,12,29,28,6,14,12,"$138,500",37,"$79,635"
00191779,$150.00,1,1,1,1,$25.00,$25.00,$25.00,24,24,9,19,18,4,8,7,"$143,200",62,"$79,635"
00033512,$19.00,1,2,1,1,$16.00,$16.00,$13.00,16,21,13,20,17,6,10,8,"$39,700",23,"$42,726"
00033526,$5.00,3,12,3,4,$15.00,$14.33,$8.92,19,81,14,35,58,6,16,22,"$44,000",24,"$31,350"
00055956,$10.00,6,28,2,10,$10.00,$8.83,$9.25,17,129,14,34,81,6,17,33,"$162,500",43,$0
00033717,$15.00,3,10,2,6,$15.00,$15.00,$10.30,22,77,12,32,57,6,17,23,"$31,200",40,$0
00033773,$20.00,2,2,2,2,$16.00,$13.00,$13.00,24,35,9,24,22,4,11,10,"$91,500",58,"$51,004"
00033994,$6.00,5,11,2,4,$9.00,$6.60,$7.09,18,93,12,32,58,6,15,24,"$81,900",38,"$49,877"
00182144,$7.00,12,22,8,13,$7.00,$8.00,$7.14,15,65,15,33,52,6,17,21,"$55,900",33,$0
00013452,$10.00,3,8,2,2,$10.00,$7.67,$7.63,13,21,30,37,40,8,12,12,"$56,200",56,"$45,466"
00034319,$25.00,1,1,1,1,$50.00,$50.00,$50.00,25,25,11,23,20,6,11,9,"$71,400",38,"$63,653"
00004881,$10.00,7,13,6,8,$9.00,$10.00,$9.23,16,45,19,37,57,6,17,17,"$59,900",20,"$44,390"
00034429,$15.00,3,13,1,8,$15.00,$15.00,$12.54,15,87,12,32,50,6,15,23,"$48,200",41,"$40,818"
00034448,$10.00,2,2,1,1,$25.00,$25.00,$25.00,16,28,14,28,25,6,13,11,"$43,100",35,"$43,008"
00034475,$20.00,3,5,2,4,$27.00,$24.00,$20.40,21,88,15,32,55,6,15,22,"$69,600",47,"$43,551"
00025678,$20.00,3,8,2,6,$15.00,$11.67,$8.88,16,88,13,31,57,5,13,21,"$72,100",44,"$43,551"
00034600,$25.00,3,3,0,0,$30.00,$15.00,$15.00,18,31,13,27,24,6,6,10,"$82,000",40,"$49,337"
00034608,$12.00,7,15,5,9,$16.00,$12.71,$9.33,15,53,15,36,50,6,17,19,"$96,700",28,"$49,337"
00034632,$15.00,5,6,3,3,$10.00,$8.20,$7.50,17,28,13,26,25,6,12,10,"$84,200",35,"$49,337"
00034649,$7.00,4,5,3,3,$6.00,$5.50,$5.20,15,28,12,25,23,6,12,10,"$117,100",37,"$65,663"
00034735,$20.00,1,1,1,1,$15.00,$15.00,$15.00,15,15,7,10,11,2,4,4,"$83,800",0,$0
00034883,$5.00,7,18,4,10,$5.00,$7.29,$7.33,18,104,14,33,63,6,16,27,"$70,900",41,"$37,639"
00034909,$20.00,4,17,4,14,$10.00,$12.50,$9.76,20,127,10,27,74,5,15,30,"$65,400",31,"$42,475"
00035017,$10.00,3,11,1,6,$17.00,$16.33,$12.91,15,112,10,27,61,5,15,27,"$57,600",46,"$39,367"
00035328,$20.00,3,14,0,10,$18.00,$16.67,$11.64,18,130,13,34,73,6,6,31,"$145,400",31,"$68,639"
00008438,$12.50,2,15,1,8,$12.00,$11.00,$9.27,20,105,14,34,82,5,14,27,"$135,700",33,"$68,639"
00188141,$25.00,1,7,1,7,$16.00,$16.00,$14.43,25,86,6,14,33,2,6,15,"$57,800",34,$0
00188316,$10.00,2,10,0,4,$25.00,$17.50,$13.10,6,88,23,44,71,8,8,27,"$66,100",29,"$41,343"
00035101,$20.00,4,12,3,8,$31.00,$23.25,$18.00,18,115,16,35,67,6,15,28,"$143,400",25,"$41,343"
00130407,$22.00,2,2,1,1,$16.00,$13.00,$13.00,16,28,13,26,24,4,10,9,"$53,300",55,"$46,440"
00035267,$17.00,4,13,2,9,$20.00,$16.25,$11.85,18,92,11,31,64,4,14,24,"$89,500",36,"$68,443"
00035316,$14.00,4,16,2,8,$14.00,$14.50,$9.94,17,85,14,35,68,5,15,25,"$84,500",43,"$49,287"
00035325,$30.00,1,7,0,6,$30.00,$30.00,$12.14,15,119,10,12,48,3,3,17,"$83,300",41,"$49,287"
00035355,$5.00,7,22,5,15,$5.00,$5.00,$4.59,18,90,13,32,64,6,17,27,"$90,700",42,"$44,548"
00190597,$12.00,4,26,3,16,$10.00,$10.00,$7.04,15,123,13,34,78,6,16,31,"$73,700",29,"$53,710"
00035504,$15.00,1,7,0,2,$15.00,$15.00,$14.00,26,55,10,31,42,5,5,17,"$83,400",24,"$32,942"
00035553,$20.00,1,12,0,6,$18.00,$18.00,$10.67,26,113,10,31,71,5,5,27,"$72,600",39,$0
00035700,$7.00,4,19,4,12,$3.00,$7.25,$7.84,15,74,8,26,50,3,12,20,"$72,100",29,"$40,054"
00035728,$10.00,2,9,1,5,$24.00,$21.00,$11.33,23,79,12,33,53,6,16,23,"$78,600",27,"$47,917"
00187532,$15.00,4,6,3,5,$15.00,$15.00,$15.00,18,33,7,14,15,2,6,6,"$128,600",33,$0
00035877,$5.00,6,7,4,5,$5.00,$4.17,$4.29,18,44,12,31,35,6,15,15,"$53,500",38,"$35,129"
00035906,$15.00,3,3,2,2,$10.00,$15.33,$15.33,15,20,14,21,19,5,8,7,"$68,300",46,"$49,494"
00013622,$10.00,2,15,1,9,$15.00,$23.00,$14.87,15,113,29,49,98,7,16,29,"$71,500",47,"$49,494"
00035914,$2.00,5,10,2,6,$3.00,$5.60,$4.30,17,64,7,26,39,4,13,16,"$69,300",42,$0
00035908,$20.00,2,2,1,1,$20.00,$15.00,$15.00,18,29,10,23,21,4,10,9,"$69,300",42,"$49,494"
00035935,$21.00,2,3,2,3,$17.00,$13.50,$10.67,17,37,12,29,29,6,13,12,"$71,100",35,"$34,796"
00190243,$10.00,2,12,0,6,$10.00,$10.00,$8.50,18,63,4,12,23,2,2,11,"$62,600",37,$0
00036069,$11.00,3,5,2,4,$11.00,$9.67,$8.20,16,53,15,32,39,6,13,14,"$118,800",50,"$52,936"
00033359,$10.00,6,14,4,10,$10.00,$10.00,$8.43,15,119,15,32,67,6,15,29,"$73,700",43,"$42,953"
00013484,$11.00,1,3,1,1,$15.00,$15.00,$15.00,16,19,18,23,26,2,4,5,"$103,400",49,"$58,016"
00036081,$17.00,4,17,3,12,$9.00,$9.50,$6.35,16,130,15,35,70,6,16,29,"$120,100",49,$0
00036353,$17.00,2,4,1,2,$15.00,$13.00,$9.50,16,53,12,31,39,6,14,15,"$134,400",63,"$43,368"
00036479,$10.00,6,21,5,13,$10.00,$9.17,$7.43,16,105,14,35,74,6,17,29,"$122,700",36,"$34,619"
00036495,$10.00,3,28,2,17,$9.00,$7.67,$7.43,17,130,8,21,71,4,10,27,"$67,900",35,"$34,619"
00036474,$6.00,5,12,3,7,$6.00,$6.00,$6.17,21,89,11,32,58,5,16,23,"$122,700",36,"$34,619"
00036471,$20.00,2,8,1,3,$20.00,$18.00,$10.50,17,65,15,35,54,6,15,20,"$73,000",28,"$34,619"
00008708,$10.00,4,28,3,11,$10.00,$10.00,$10.50,15,134,31,51,117,5,14,31,"$68,400",0,$0
00036576,$5.00,3,12,1,7,$10.00,$7.33,$4.52,15,119,12,25,61,5,10,25,"$134,200",24,$0
00036590,$10.00,3,4,3,3,$11.00,$10.00,$10.00,16,29,14,28,26,6,13,11,"$103,700",10,"$47,043"
00036774,$21.00,2,2,1,1,$15.00,$10.00,$10.00,19,33,10,23,22,4,9,8,"$90,200",27,"$46,301"
00036776,$20.00,5,6,4,4,$11.00,$10.20,$9.50,16,33,13,32,32,6,15,13,"$65,300",22,"$46,301"
00038245,$15.00,2,5,0,1,$20.00,$15.00,$10.00,16,65,12,23,39,5,5,14,"$71,800",41,"$46,301"
00036956,$9.00,7,32,6,15,$7.00,$7.57,$6.22,22,101,12,32,68,6,17,26,"$77,800",27,$0
00037118,$15.00,4,7,3,5,$15.00,$12.25,$9.86,16,64,17,34,49,6,13,15,"$58,100",20,$0
00000268,$33.00,8,21,5,7,$35.00,$25.88,$22.38,8,87,27,49,107,11,22,40,"$176,500",50,"$61,523"
00006941,$15.00,3,26,2,12,$25.00,$25.00,$24.27,22,93,14,36,91,6,17,27,"$164,100",47,"$61,523"
00037205,$10.00,2,3,1,2,$16.00,$13.00,$10.33,23,53,10,22,32,4,8,10,"$91,400",32,"$49,180"
00037202,$25.00,4,7,3,4,$20.00,$14.00,$11.00,21,45,12,32,39,6,17,17,"$91,400",32,"$49,180"
00037299,$15.00,1,9,0,3,$15.00,$15.00,$9.89,18,79,13,32,58,6,6,22,"$117,100",30,"$46,842"
00037401,$10.00,2,14,1,11,$10.00,$10.00,$13.71,19,124,14,32,75,5,13,28,"$167,900",43,"$42,765"
00039869,$21.00,2,2,1,1,$20.00,$15.00,$15.00,16,20,14,21,20,5,8,7,"$217,100",24,$0
00037531,$12.00,3,11,2,5,$10.00,$12.67,$10.36,18,74,13,34,56,6,16,22,"$82,900",6,"$31,100"
00037528,$10.00,3,6,1,3,$10.00,$8.33,$6.83,22,64,12,27,43,6,12,16,"$82,900",6,$0
00037575,$50.00,2,2,2,2,$60.00,$55.00,$55.00,16,28,13,27,26,6,13,11,"$193,800",16,"$69,063"
00037618,$25.00,1,1,1,1,$15.00,$15.00,$15.00,21,21,8,15,14,3,6,5,"$156,600",14,"$53,432"
00037697,$15.00,3,12,2,7,$15.00,$9.00,$6.00,17,81,15,36,60,6,16,23,"$90,600",15,"$35,833"
00037747,$18.00,3,8,2,5,$17.00,$15.67,$13.38,16,52,14,34,46,6,15,18,"$190,900",20,"$70,172"
00037861,$15.00,2,9,1,7,$15.00,$12.50,$12.22,26,128,10,28,64,4,12,30,"$93,400",15,"$35,498"
00037872,$5.00,7,18,6,13,$3.00,$3.29,$4.22,16,93,13,35,67,6,17,26,"$430,600",49,$0
00006555,$10.00,6,91,4,13,$10.00,$11.67,$6.10,5,230,39,58,135,9,20,37,"$312,500",19,"$107,323"
00037637,$10.00,5,12,5,7,$10.00,$10.00,$7.58,22,56,13,35,49,6,17,20,"$130,500",16,"$47,702"
00038031,$10.00,2,2,2,2,$10.00,$12.50,$12.50,16,21,13,21,18,6,10,8,"$82,800",25,"$52,780"
00038098,$3.00,7,20,5,9,$3.00,$3.86,$4.10,15,79,10,29,52,4,13,22,"$165,700",27,"$42,523"
00038106,$3.00,12,44,6,21,$2.00,$3.25,$2.80,15,113,11,30,71,5,16,30,"$180,600",24,"$42,523"
00038266,$10.00,0,1,0,0,$15.00,$0.00,$15.00,23,23,5,5,10,2,2,4,"$59,000",11,"$32,042"
00014552,$16.00,4,20,4,12,$17.00,$15.50,$10.70,21,113,14,35,83,6,17,31,"$151,800",33,"$29,808"
00038327,$11.00,4,15,1,9,$11.00,$10.50,$10.40,18,93,14,35,70,6,17,26,"$73,600",8,"$36,169"
00038388,$10.00,3,23,2,13,$10.00,$8.33,$7.26,15,128,12,31,77,5,13,30,"$95,500",5,"$37,016"
00038392,$20.00,2,2,0,0,$20.00,$20.00,$20.00,18,32,10,24,22,4,4,9,"$111,900",7,"$52,147"
00038591,$10.00,2,28,1,14,$13.00,$13.00,$12.42,20,113,12,33,82,5,15,29,"$104,000",7,$0
00038632,$38.00,12,45,9,24,$20.00,$20.67,$13.51,16,129,13,33,87,5,16,34,"$86,000",23,"$56,969"
00038642,$10.00,1,1,1,1,$15.00,$15.00,$15.00,20,20,8,14,13,3,6,5,"$73,100",43,"$46,002"
00038664,$30.00,1,1,1,1,$30.00,$30.00,$30.00,17,17,11,16,14,5,7,6,"$102,500",15,"$56,250"
00038707,$17.00,7,8,4,5,$12.00,$10.71,$10.00,17,41,14,31,37,6,16,15,"$333,300",41,$0
00038812,$17.00,1,6,0,3,$17.00,$17.00,$14.33,15,75,14,32,55,5,5,20,"$377,200",30,"$68,869"
00039935,$4.00,7,8,4,4,$4.00,$4.14,$4.00,21,32,11,27,27,6,14,12,"$146,400",25,"$68,869"
